Polygons,Generation,bestMSE,currentMSE
250,310,39363.62189814815,41630.337685185186
250,311,39363.62189814815,41628.904861111114
250,312,39363.62189814815,41616.23814814815
250,313,39363.62189814815,41616.42962962963
250,314,39363.62189814815,41160.72331018518
250,315,39363.62189814815,41122.640555555554
250,316,39363.62189814815,41133.989953703705
250,317,39363.62189814815,41129.72729166667
250,318,39363.62189814815,41130.53337962963
250,319,39363.62189814815,41114.157314814816
250,320,39363.62189814815,41103.887777777774
250,321,39363.62189814815,41103.83534722222
250,322,39363.62189814815,41104.80247685185
250,323,39363.62189814815,41104.80247685185
250,324,39363.62189814815,41104.79791666667
250,325,39363.62189814815,41185.55310185185
250,326,39363.62189814815,41185.55310185185
250,327,39363.62189814815,41166.23166666667
250,328,39363.62189814815,40941.23462962963
250,329,39363.62189814815,40545.75506944444
250,330,39363.62189814815,40567.481990740744
250,331,39363.62189814815,40565.12474537037
250,332,39363.62189814815,40733.623564814814
250,333,39363.62189814815,40721.92333333333
250,334,39363.62189814815,40718.406319444446
250,335,39363.62189814815,40720.514398148145
250,336,39363.62189814815,40720.20949074074
250,337,39363.62189814815,40720.20949074074
250,338,39363.62189814815,40723.80805555556
250,339,39363.62189814815,40723.80805555556
250,340,39363.62189814815,40723.97875
250,341,39363.62189814815,40720.91203703704
250,342,39363.62189814815,40813.13483796296
250,343,39363.62189814815,40854.622453703705
250,344,39363.62189814815,40854.12011574074
250,345,39363.62189814815,40893.394537037035
250,346,39363.62189814815,40899.45180555555
250,347,39363.62189814815,40898.63655092593
250,348,39363.62189814815,40898.63655092593
250,349,39363.62189814815,40898.56657407407
250,350,39363.62189814815,40898.54069444445
250,351,39363.62189814815,40962.72865740741
250,352,39363.62189814815,40960.748148148145
250,353,39363.62189814815,40963.03266203704
250,354,39363.62189814815,40938.38363425926
250,355,39363.62189814815,40923.98814814815
250,356,39363.62189814815,40923.98814814815
250,357,39363.62189814815,40923.7518287037
250,358,39363.62189814815,40943.98143518518
250,359,39363.62189814815,40955.62354166667
250,360,39363.62189814815,40955.652546296296
250,361,39363.62189814815,41120.637708333335
250,362,39363.62189814815,41111.04375
250,363,39363.62189814815,41112.35775462963
250,364,39363.62189814815,41111.91673611111
250,365,39363.62189814815,41111.90342592593
